id,file_name,duration,language
8009,azz_noticiero-28-03-2022_1187070.0-1188290.0,1 s,azz
8010,azz_noticiero-28-03-2022_1188290.0-1189510.0,1 s,azz
8011,azz_noticiero-28-03-2022_1189510.0-1190830.0,1 s,azz
8012,azz_noticiero-28-03-2022_1191820.0-1193000.0,1 s,azz
8013,azz_noticiero-28-03-2022_1193000.0-1194630.0,1 s,azz
8014,azz_noticiero-28-03-2022_1195530.0-1198250.0,2 s,azz
8015,azz_noticiero-28-03-2022_1198250.0-1199640.0,1 s,azz
8016,azz_noticiero-28-03-2022_1199640.0-1201400.0,1 s,azz
8017,azz_noticiero-28-03-2022_1201400.0-1204690.0,3 s,azz
8018,azz_noticiero-28-03-2022_1204690.0-1205730.0,1 s,azz
8019,azz_noticiero-28-03-2022_120480.0-122710.0,2 s,azz
8020,azz_noticiero-28-03-2022_1205730.0-1206840.0,1 s,azz
8021,azz_noticiero-28-03-2022_1206840.0-1208010.0,1 s,azz
8022,azz_noticiero-28-03-2022_1208580.0-1210550.0,1 s,azz
8023,azz_noticiero-28-03-2022_1210550.0-1211720.0,1 s,azz
8024,azz_noticiero-28-03-2022_1212250.0-1214490.0,2 s,azz
8025,azz_noticiero-28-03-2022_1215020.0-1217900.0,2 s,azz
8026,azz_noticiero-28-03-2022_1218410.0-1219540.0,1 s,azz
8027,azz_noticiero-28-03-2022_1219540.0-1221310.0,1 s,azz
8028,azz_noticiero-28-03-2022_1221310.0-1222330.0,1 s,azz
8029,azz_noticiero-28-03-2022_1222330.0-1222930.0,0 s,azz
8030,azz_noticiero-28-03-2022_1223480.0-1224820.0,1 s,azz
8031,azz_noticiero-28-03-2022_1224820.0-1226490.0,1 s,azz
8032,azz_noticiero-28-03-2022_1226490.0-1227660.0,1 s,azz
8033,azz_noticiero-28-03-2022_122710.0-123720.0,1 s,azz
8034,azz_noticiero-28-03-2022_1227660.0-1229580.0,1 s,azz
8035,azz_noticiero-28-03-2022_1229580.0-1230890.0,1 s,azz
8036,azz_noticiero-28-03-2022_1231400.0-1233310.0,1 s,azz
8037,azz_noticiero-28-03-2022_1234070.0-1235640.0,1 s,azz
8038,azz_noticiero-28-03-2022_1235640.0-1237520.0,1 s,azz
8039,azz_noticiero-28-03-2022_123720.0-126720.0,3 s,azz
8040,azz_noticiero-28-03-2022_1237520.0-1238720.0,1 s,azz
8041,azz_noticiero-28-03-2022_1238720.0-1240060.0,1 s,azz
8042,azz_noticiero-28-03-2022_1240060.0-1241190.0,1 s,azz
8043,azz_noticiero-28-03-2022_1241190.0-1242760.0,1 s,azz
8044,azz_noticiero-28-03-2022_1242760.0-1244350.0,1 s,azz
8045,azz_noticiero-28-03-2022_1244350.0-1245380.0,1 s,azz
8046,azz_noticiero-28-03-2022_1245380.0-1247790.0,2 s,azz
8047,azz_noticiero-28-03-2022_1247790.0-1248800.0,1 s,azz
8048,azz_noticiero-28-03-2022_1248800.0-1251140.0,2 s,azz
8049,azz_noticiero-28-03-2022_1251140.0-1252290.0,1 s,azz
8050,azz_noticiero-28-03-2022_1252290.0-1253140.0,0 s,azz
8051,azz_noticiero-28-03-2022_1253140.0-1254360.0,1 s,azz
8052,azz_noticiero-28-03-2022_1255360.0-1256510.0,1 s,azz
8053,azz_noticiero-28-03-2022_1256510.0-1257750.0,1 s,azz
8054,azz_noticiero-28-03-2022_1257750.0-1259800.0,2 s,azz
8055,azz_noticiero-28-03-2022_1260940.0-1262850.0,1 s,azz
8056,azz_noticiero-28-03-2022_1262850.0-1264180.0,1 s,azz
8057,azz_noticiero-28-03-2022_1264180.0-1265770.0,1 s,azz
8058,azz_noticiero-28-03-2022_1265770.0-1266550.0,0 s,azz
8059,azz_noticiero-28-03-2022_1267070.0-1269130.0,2 s,azz
8060,azz_noticiero-28-03-2022_126720.0-127770.0,1 s,azz
8061,azz_noticiero-28-03-2022_1269130.0-1270470.0,1 s,azz
8062,azz_noticiero-28-03-2022_1270470.0-1271340.0,0 s,azz
8063,azz_noticiero-28-03-2022_1271860.0-1273360.0,1 s,azz
8064,azz_noticiero-28-03-2022_1273360.0-1275160.0,1 s,azz
8065,azz_noticiero-28-03-2022_1276990.0-1278480.0,1 s,azz
8066,azz_noticiero-28-03-2022_127770.0-129810.0,2 s,azz
8067,azz_noticiero-28-03-2022_1278480.0-1280040.0,1 s,azz
8068,azz_noticiero-28-03-2022_1280040.0-1280920.0,0 s,azz
8069,azz_noticiero-28-03-2022_129810.0-132510.0,2 s,azz
8070,azz_noticiero-28-03-2022_1320050.0-1325110.0,5 s,azz
8071,azz_noticiero-28-03-2022_132510.0-134870.0,2 s,azz
8072,azz_noticiero-28-03-2022_1325110.0-1327410.0,2 s,azz
8073,azz_noticiero-28-03-2022_1327410.0-1328830.0,1 s,azz
8074,azz_noticiero-28-03-2022_1328830.0-1331040.0,2 s,azz
8075,azz_noticiero-28-03-2022_1331040.0-1332590.0,1 s,azz
8076,azz_noticiero-28-03-2022_1332590.0-1333670.0,1 s,azz
8077,azz_noticiero-28-03-2022_1334180.0-1335210.0,1 s,azz
8078,azz_noticiero-28-03-2022_1335210.0-1337930.0,2 s,azz
8079,azz_noticiero-28-03-2022_1337930.0-1338990.0,1 s,azz
8080,azz_noticiero-28-03-2022_1338990.0-1340310.0,1 s,azz
8081,azz_noticiero-28-03-2022_1340310.0-1342330.0,2 s,azz
8082,azz_noticiero-28-03-2022_1342330.0-1343650.0,1 s,azz
8083,azz_noticiero-28-03-2022_1343650.0-1346050.0,2 s,azz
8084,azz_noticiero-28-03-2022_1346590.0-1348530.0,1 s,azz
8085,azz_noticiero-28-03-2022_1348530.0-1350250.0,1 s,azz
8086,azz_noticiero-28-03-2022_1350250.0-1352140.0,1 s,azz
8087,azz_noticiero-28-03-2022_1352140.0-1353320.0,1 s,azz
8088,azz_noticiero-28-03-2022_1353320.0-1355000.0,1 s,azz
8089,azz_noticiero-28-03-2022_1355000.0-1356380.0,1 s,azz
8090,azz_noticiero-28-03-2022_1356380.0-1358480.0,2 s,azz
8091,azz_noticiero-28-03-2022_1358480.0-1359720.0,1 s,azz
8092,azz_noticiero-28-03-2022_1359720.0-1360910.0,1 s,azz
8093,azz_noticiero-28-03-2022_1360910.0-1361910.0,1 s,azz
8094,azz_noticiero-28-03-2022_1361910.0-1362540.0,0 s,azz
8095,azz_noticiero-28-03-2022_1431300.0-1432010.0,0 s,azz
8096,azz_noticiero-28-03-2022_144960.0-148170.0,3 s,azz
8097,azz_noticiero-28-03-2022_148170.0-150030.0,1 s,azz
8098,azz_noticiero-28-03-2022_150030.0-151370.0,1 s,azz
8099,azz_noticiero-28-03-2022_151370.0-152740.0,1 s,azz
8100,azz_noticiero-28-03-2022_153310.0-155300.0,1 s,azz
8101,azz_noticiero-28-03-2022_155300.0-156910.0,1 s,azz
8102,azz_noticiero-28-03-2022_156910.0-157960.0,1 s,azz
8103,azz_noticiero-28-03-2022_157960.0-159730.0,1 s,azz
8104,azz_noticiero-28-03-2022_159730.0-161760.0,2 s,azz
8105,azz_noticiero-28-03-2022_163410.0-164810.0,1 s,azz
8106,azz_noticiero-28-03-2022_164810.0-166990.0,2 s,azz
8107,azz_noticiero-28-03-2022_166990.0-168450.0,1 s,azz
8108,azz_noticiero-28-03-2022_168450.0-170040.0,1 s,azz
8109,azz_noticiero-28-03-2022_173430.0-175870.0,2 s,azz
8110,azz_noticiero-28-03-2022_175870.0-177340.0,1 s,azz
8111,azz_noticiero-28-03-2022_177340.0-179830.0,2 s,azz
8112,azz_noticiero-28-03-2022_179830.0-181310.0,1 s,azz
8113,azz_noticiero-28-03-2022_181310.0-183510.0,2 s,azz
8114,azz_noticiero-28-03-2022_1850330.0-1853260.0,2 s,azz
8115,azz_noticiero-28-03-2022_1853260.0-1854460.0,1 s,azz
8116,azz_noticiero-28-03-2022_1854460.0-1856460.0,2 s,azz
8117,azz_noticiero-28-03-2022_1856460.0-1857540.0,1 s,azz
8118,azz_noticiero-28-03-2022_1857540.0-1858540.0,1 s,azz
8119,azz_noticiero-28-03-2022_1858540.0-1859470.0,0 s,azz
8120,azz_noticiero-28-03-2022_1860350.0-1861770.0,1 s,azz
8121,azz_noticiero-28-03-2022_1863940.0-1866620.0,2 s,azz
8122,azz_noticiero-28-03-2022_1866620.0-1868710.0,2 s,azz
8123,azz_noticiero-28-03-2022_1868710.0-1870510.0,1 s,azz
8124,azz_noticiero-28-03-2022_1870510.0-1872460.0,1 s,azz
8125,azz_noticiero-28-03-2022_1872460.0-1874710.0,2 s,azz
8126,azz_noticiero-28-03-2022_1874710.0-1875230.0,0 s,azz
8127,azz_noticiero-28-03-2022_1875230.0-1876110.0,0 s,azz
8128,azz_noticiero-28-03-2022_1876110.0-1879880.0,3 s,azz
8129,azz_noticiero-28-03-2022_1879880.0-1882190.0,2 s,azz
8130,azz_noticiero-28-03-2022_1882190.0-1883860.0,1 s,azz
8131,azz_noticiero-28-03-2022_1883860.0-1884680.0,0 s,azz
8132,azz_noticiero-28-03-2022_1885220.0-1886920.0,1 s,azz
8133,azz_noticiero-28-03-2022_1886920.0-1888370.0,1 s,azz
8134,azz_noticiero-28-03-2022_1888370.0-1889740.0,1 s,azz
8135,azz_noticiero-28-03-2022_1889740.0-1890920.0,1 s,azz
8136,azz_noticiero-28-03-2022_1890920.0-1892360.0,1 s,azz
8137,azz_noticiero-28-03-2022_1918820.0-1921980.0,3 s,azz
8138,azz_noticiero-28-03-2022_194940.0-196200.0,1 s,azz
8139,azz_noticiero-28-03-2022_197520.0-198740.0,1 s,azz
8140,azz_noticiero-28-03-2022_198740.0-200080.0,1 s,azz
8141,azz_noticiero-28-03-2022_200080.0-201880.0,1 s,azz
8142,azz_noticiero-28-03-2022_207560.0-211680.0,4 s,azz
8143,azz_noticiero-28-03-2022_212710.0-215590.0,2 s,azz
8144,azz_noticiero-28-03-2022_215590.0-216970.0,1 s,azz
8145,azz_noticiero-28-03-2022_216970.0-220540.0,3 s,azz
8146,azz_noticiero-28-03-2022_220540.0-222010.0,1 s,azz
8147,azz_noticiero-28-03-2022_222010.0-225030.0,3 s,azz
8148,azz_noticiero-28-03-2022_22460.0-25620.0,3 s,azz
8149,azz_noticiero-28-03-2022_232040.0-235020.0,2 s,azz
8150,azz_noticiero-28-03-2022_236530.0-238030.0,1 s,azz
8151,azz_noticiero-28-03-2022_238030.0-239600.0,1 s,azz
8152,azz_noticiero-28-03-2022_239600.0-240790.0,1 s,azz
8153,azz_noticiero-28-03-2022_245480.0-247780.0,2 s,azz
8154,azz_noticiero-28-03-2022_248410.0-249540.0,1 s,azz
8155,azz_noticiero-28-03-2022_249540.0-250050.0,0 s,azz
8156,azz_noticiero-28-03-2022_250560.0-251630.0,1 s,azz
8157,azz_noticiero-28-03-2022_251630.0-253270.0,1 s,azz
8158,azz_noticiero-28-03-2022_253270.0-254830.0,1 s,azz
8159,azz_noticiero-28-03-2022_269620.0-272180.0,2 s,azz
8160,azz_noticiero-28-03-2022_272770.0-274120.0,1 s,azz
8161,azz_noticiero-28-03-2022_274120.0-275470.0,1 s,azz
8162,azz_noticiero-28-03-2022_277080.0-279430.0,2 s,azz
8163,azz_noticiero-28-03-2022_279430.0-282330.0,2 s,azz
8164,azz_noticiero-28-03-2022_342690.0-349000.0,6 s,azz
8165,azz_noticiero-28-03-2022_472930.0-477950.0,5 s,azz
8166,azz_noticiero-28-03-2022_477950.0-480010.0,2 s,azz
8167,azz_noticiero-28-03-2022_481810.0-483100.0,1 s,azz
8168,azz_noticiero-28-03-2022_483630.0-487240.0,3 s,azz
8169,azz_noticiero-28-03-2022_487240.0-490900.0,3 s,azz
8170,azz_noticiero-28-03-2022_490900.0-492060.0,1 s,azz
8171,azz_noticiero-28-03-2022_492060.0-493110.0,1 s,azz
8172,azz_noticiero-28-03-2022_493680.0-495430.0,1 s,azz
8173,azz_noticiero-28-03-2022_495430.0-497360.0,1 s,azz
8174,azz_noticiero-28-03-2022_498600.0-500260.0,1 s,azz
8175,azz_noticiero-28-03-2022_502780.0-503950.0,1 s,azz
8176,azz_noticiero-28-03-2022_505060.0-506980.0,1 s,azz
8177,azz_noticiero-28-03-2022_506980.0-508820.0,1 s,azz
8178,azz_noticiero-28-03-2022_509360.0-511840.0,2 s,azz
8179,azz_noticiero-28-03-2022_511840.0-512919.0,1 s,azz
8180,azz_noticiero-28-03-2022_512919.0-514880.0,1 s,azz
8181,azz_noticiero-28-03-2022_515549.99999999994-516570.00000000006,1 s,azz
8182,azz_noticiero-28-03-2022_516570.00000000006-517479.00000000006,0 s,azz
8183,azz_noticiero-28-03-2022_518000.0-519409.0,1 s,azz
8184,azz_noticiero-28-03-2022_519409.0-520490.0,1 s,azz
8185,azz_noticiero-28-03-2022_522150.0-524560.0,2 s,azz
8186,azz_noticiero-28-03-2022_525160.0-526360.0,1 s,azz
8187,azz_noticiero-28-03-2022_526360.0-528660.0,2 s,azz
8188,azz_noticiero-28-03-2022_533270.0-534340.0,1 s,azz
8189,azz_noticiero-28-03-2022_534880.0-535530.0,0 s,azz
8190,azz_noticiero-28-03-2022_536070.0-537470.0,1 s,azz
8191,azz_noticiero-28-03-2022_538070.0-539410.0,1 s,azz
8192,azz_noticiero-28-03-2022_539410.0-541380.0,1 s,azz
8193,azz_noticiero-28-03-2022_541380.0-542740.0,1 s,azz
8194,azz_noticiero-28-03-2022_542740.0-545610.0,2 s,azz
8195,azz_noticiero-28-03-2022_545610.0-547260.0,1 s,azz
8196,azz_noticiero-28-03-2022_547260.0-547890.0,0 s,azz
8197,azz_noticiero-28-03-2022_547890.0-549950.0,2 s,azz
8198,azz_noticiero-28-03-2022_549950.0-557920.0,7 s,azz
8199,azz_noticiero-28-03-2022_557920.0-559310.0,1 s,azz
8200,azz_noticiero-28-03-2022_559310.0-561720.0,2 s,azz
8201,azz_noticiero-28-03-2022_561720.0-563110.0,1 s,azz
8202,azz_noticiero-28-03-2022_563110.0-564710.0,1 s,azz
8203,azz_noticiero-28-03-2022_565260.0-566560.0,1 s,azz
8204,azz_noticiero-28-03-2022_566560.0-568790.0,2 s,azz
8205,azz_noticiero-28-03-2022_568790.0-570030.0,1 s,azz
8206,azz_noticiero-28-03-2022_570030.0-571680.0,1 s,azz
8207,azz_noticiero-28-03-2022_571680.0-573190.0,1 s,azz
8208,azz_noticiero-28-03-2022_573190.0-576870.0,3 s,azz
8209,azz_noticiero-28-03-2022_576870.0-578380.0,1 s,azz
8210,azz_noticiero-28-03-2022_59020.0-63770.0,4 s,azz
8211,azz_noticiero-28-03-2022_591520.0-594510.0,2 s,azz
8212,azz_noticiero-28-03-2022_594510.0-596480.0,1 s,azz
8213,azz_noticiero-28-03-2022_596480.0-597120.0,0 s,azz
8214,azz_noticiero-28-03-2022_598500.0-599800.0,1 s,azz
8215,azz_noticiero-28-03-2022_599800.0-601930.0,2 s,azz
8216,azz_noticiero-28-03-2022_601930.0-603700.0,1 s,azz
8217,azz_noticiero-28-03-2022_603700.0-605450.0,1 s,azz
8218,azz_noticiero-28-03-2022_607980.0-608710.0,0 s,azz
8219,azz_noticiero-28-03-2022_608710.0-609550.0,0 s,azz
8220,azz_noticiero-28-03-2022_609550.0-610720.0,1 s,azz
8221,azz_noticiero-28-03-2022_63770.0-68700.0,4 s,azz
8222,azz_noticiero-28-03-2022_68700.0-69860.0,1 s,azz
8223,azz_noticiero-28-03-2022_69860.0-71320.0,1 s,azz
8224,azz_noticiero-28-03-2022_71320.0-77390.0,6 s,azz
8225,azz_noticiero-28-03-2022_731180.0-732460.0,1 s,azz
8226,azz_noticiero-28-03-2022_732460.0-735660.0,3 s,azz
8227,azz_noticiero-28-03-2022_735660.0-737490.0,1 s,azz
8228,azz_noticiero-28-03-2022_737490.0-738870.0,1 s,azz
8229,azz_noticiero-28-03-2022_739380.0-741140.0,1 s,azz
8230,azz_noticiero-28-03-2022_741140.0-742900.0,1 s,azz
8231,azz_noticiero-28-03-2022_742900.0-744110.0,1 s,azz
8232,azz_noticiero-28-03-2022_744110.0-745200.0,1 s,azz
8233,azz_noticiero-28-03-2022_745200.0-746800.0,1 s,azz
8234,azz_noticiero-28-03-2022_748980.0-750010.0,1 s,azz
8235,azz_noticiero-28-03-2022_750010.0-751360.0,1 s,azz
8236,azz_noticiero-28-03-2022_751360.0-752220.0,0 s,azz
8237,azz_noticiero-28-03-2022_754550.0-757110.0,2 s,azz
8238,azz_noticiero-28-03-2022_757110.0-759920.0,2 s,azz
8239,azz_noticiero-28-03-2022_759920.0-761610.0,1 s,azz
8240,azz_noticiero-28-03-2022_761610.0-763540.0,1 s,azz
8241,azz_noticiero-28-03-2022_763540.0-765290.0,1 s,azz
8242,azz_noticiero-28-03-2022_765290.0-766700.0,1 s,azz
8243,azz_noticiero-28-03-2022_766700.0-767940.0,1 s,azz
8244,azz_noticiero-28-03-2022_768550.0-769860.0,1 s,azz
8245,azz_noticiero-28-03-2022_769860.0-771850.0,1 s,azz
8246,azz_noticiero-28-03-2022_771850.0-773240.0,1 s,azz
8247,azz_noticiero-28-03-2022_773240.0-774480.0,1 s,azz
8248,azz_noticiero-28-03-2022_77390.0-79850.0,2 s,azz
8249,azz_noticiero-28-03-2022_774480.0-777720.0,3 s,azz
8250,azz_noticiero-28-03-2022_777720.0-778440.0,0 s,azz
8251,azz_noticiero-28-03-2022_779010.0-780850.0,1 s,azz
8252,azz_noticiero-28-03-2022_782650.0-783760.0,1 s,azz
8253,azz_noticiero-28-03-2022_783760.0-785830.0,2 s,azz
8254,azz_noticiero-28-03-2022_785830.0-787020.0,1 s,azz
8255,azz_noticiero-28-03-2022_787990.0-789990.0,2 s,azz
8256,azz_noticiero-28-03-2022_790840.0-792670.0,1 s,azz
8257,azz_noticiero-28-03-2022_792670.0-793640.0,0 s,azz
8258,azz_noticiero-28-03-2022_794210.0-795570.0,1 s,azz
8259,azz_noticiero-28-03-2022_796140.0-798030.0,1 s,azz
8260,azz_noticiero-28-03-2022_798030.0-800450.0,2 s,azz
8261,azz_noticiero-28-03-2022_79850.0-82120.0,2 s,azz
8262,azz_noticiero-28-03-2022_800450.0-801330.0,0 s,azz
8263,azz_noticiero-28-03-2022_802190.0-804640.0,2 s,azz
8264,azz_noticiero-28-03-2022_804640.0-806660.0,2 s,azz
8265,azz_noticiero-28-03-2022_806660.0-808270.0,1 s,azz
8266,azz_noticiero-28-03-2022_810220.0-822650.0,12 s,azz
8267,azz_noticiero-28-03-2022_82120.0-85730.0,3 s,azz
8268,azz_noticiero-28-03-2022_824340.0-830180.0,5 s,azz
8269,azz_noticiero-28-03-2022_830180.0-831340.0,1 s,azz
8270,azz_noticiero-28-03-2022_831340.0-833560.0,2 s,azz
8271,azz_noticiero-28-03-2022_833560.0-835480.0,1 s,azz
8272,azz_noticiero-28-03-2022_835480.0-837830.0,2 s,azz
8273,azz_noticiero-28-03-2022_837830.0-840780.0,2 s,azz
8274,azz_noticiero-28-03-2022_840780.0-842380.0,1 s,azz
8275,azz_noticiero-28-03-2022_845180.0-846340.0,1 s,azz
8276,azz_noticiero-28-03-2022_846340.0-847620.0,1 s,azz
8277,azz_noticiero-28-03-2022_847620.0-850900.0,3 s,azz
8278,azz_noticiero-28-03-2022_850900.0-853110.0,2 s,azz
8279,azz_noticiero-28-03-2022_854260.0-855350.0,1 s,azz
8280,azz_noticiero-28-03-2022_855960.0-860040.0,4 s,azz
8281,azz_noticiero-29-06-2022_100600.0-101780.0,1 s,azz
8282,azz_noticiero-29-06-2022_101780.0-103470.0,1 s,azz
8283,azz_noticiero-29-06-2022_104040.0-105930.0,1 s,azz
8284,azz_noticiero-29-06-2022_105930.0-107040.0,1 s,azz
8285,azz_noticiero-29-06-2022_107040.0-107690.0,0 s,azz
8286,azz_noticiero-29-06-2022_108230.0-110090.0,1 s,azz
8287,azz_noticiero-29-06-2022_110090.0-110740.0,0 s,azz
8288,azz_noticiero-29-06-2022_110740.0-111940.0,1 s,azz
8289,azz_noticiero-29-06-2022_111940.0-113890.0,1 s,azz
8290,azz_noticiero-29-06-2022_113890.0-114580.0,0 s,azz
8291,azz_noticiero-29-06-2022_1143930.0-1148410.0,4 s,azz
8292,azz_noticiero-29-06-2022_114580.0-115690.0,1 s,azz
8293,azz_noticiero-29-06-2022_1150290.0-1152190.0,1 s,azz
8294,azz_noticiero-29-06-2022_1152190.0-1154160.0,1 s,azz
8295,azz_noticiero-29-06-2022_1154160.0-1156710.0,2 s,azz
8296,azz_noticiero-29-06-2022_1156710.0-1157860.0,1 s,azz
8297,azz_noticiero-29-06-2022_115690.0-116740.0,1 s,azz
8298,azz_noticiero-29-06-2022_1157860.0-1159390.0,1 s,azz
8299,azz_noticiero-29-06-2022_1159390.0-1161310.0,1 s,azz
8300,azz_noticiero-29-06-2022_1161310.0-1162700.0,1 s,azz
8301,azz_noticiero-29-06-2022_1162700.0-1164550.0,1 s,azz
8302,azz_noticiero-29-06-2022_1164550.0-1166170.0,1 s,azz
8303,azz_noticiero-29-06-2022_1166170.0-1168050.0,1 s,azz
8304,azz_noticiero-29-06-2022_116740.0-120040.0,3 s,azz
8305,azz_noticiero-29-06-2022_1187450.0-1188960.0,1 s,azz
8306,azz_noticiero-29-06-2022_1188960.0-1190710.0,1 s,azz
8307,azz_noticiero-29-06-2022_1193710.0-1194540.0,0 s,azz
8308,azz_noticiero-29-06-2022_1195170.0-1199390.0,4 s,azz
8309,azz_noticiero-29-06-2022_1199390.0-1202170.0,2 s,azz
8310,azz_noticiero-29-06-2022_120040.0-122590.0,2 s,azz
8311,azz_noticiero-29-06-2022_1202170.0-1204640.0,2 s,azz
8312,azz_noticiero-29-06-2022_1211990.0-1213540.0,1 s,azz
8313,azz_noticiero-29-06-2022_1213540.0-1214390.0,0 s,azz
8314,azz_noticiero-29-06-2022_1214920.0-1217720.0,2 s,azz
8315,azz_noticiero-29-06-2022_1217720.0-1219060.0,1 s,azz
8316,azz_noticiero-29-06-2022_1219060.0-1221080.0,2 s,azz
8317,azz_noticiero-29-06-2022_1221080.0-1223460.0,2 s,azz
8318,azz_noticiero-29-06-2022_1223460.0-1224540.0,1 s,azz
8319,azz_noticiero-29-06-2022_1224540.0-1227250.0,2 s,azz
8320,azz_noticiero-29-06-2022_122590.0-123930.0,1 s,azz
8321,azz_noticiero-29-06-2022_1228330.0-1230860.0,2 s,azz
8322,azz_noticiero-29-06-2022_1231860.0-1235590.0,3 s,azz
8323,azz_noticiero-29-06-2022_1235590.0-1236620.0,1 s,azz
8324,azz_noticiero-29-06-2022_1236620.0-1238830.0,2 s,azz
8325,azz_noticiero-29-06-2022_1238830.0-1241060.0,2 s,azz
8326,azz_noticiero-29-06-2022_123930.0-124490.0,0 s,azz
8327,azz_noticiero-29-06-2022_1241060.0-1244150.0,3 s,azz
8328,azz_noticiero-29-06-2022_1244150.0-1245700.0,1 s,azz
8329,azz_noticiero-29-06-2022_124490.0-127070.0,2 s,azz
8330,azz_noticiero-29-06-2022_1245700.0-1247080.0,1 s,azz
8331,azz_noticiero-29-06-2022_1247590.0-1249020.0,1 s,azz
8332,azz_noticiero-29-06-2022_1249730.0-1253040.0,3 s,azz
8333,azz_noticiero-29-06-2022_1253040.0-1254120.0,1 s,azz
8334,azz_noticiero-29-06-2022_1254120.0-1256840.0,2 s,azz
8335,azz_noticiero-29-06-2022_1256840.0-1257860.0,1 s,azz
8336,azz_noticiero-29-06-2022_1257860.0-1258940.0,1 s,azz
8337,azz_noticiero-29-06-2022_1258940.0-1260290.0,1 s,azz
8338,azz_noticiero-29-06-2022_1260290.0-1263130.0,2 s,azz
8339,azz_noticiero-29-06-2022_1263770.0-1265680.0,1 s,azz
8340,azz_noticiero-29-06-2022_1265680.0-1268000.0,2 s,azz
8341,azz_noticiero-29-06-2022_1268000.0-1269790.0,1 s,azz
8342,azz_noticiero-29-06-2022_1269790.0-1271430.0,1 s,azz
8343,azz_noticiero-29-06-2022_127070.0-128490.00000000001,1 s,azz
8344,azz_noticiero-29-06-2022_1271430.0-1272770.0,1 s,azz
8345,azz_noticiero-29-06-2022_1272770.0-1273820.0,1 s,azz
8346,azz_noticiero-29-06-2022_1273820.0-1275330.0,1 s,azz
8347,azz_noticiero-29-06-2022_1275330.0-1277850.0,2 s,azz
8348,azz_noticiero-29-06-2022_1277850.0-1279190.0,1 s,azz
8349,azz_noticiero-29-06-2022_1279190.0-1280960.0,1 s,azz
8350,azz_noticiero-29-06-2022_1280960.0-1283380.0,2 s,azz
8351,azz_noticiero-29-06-2022_1283380.0-1285200.0,1 s,azz
8352,azz_noticiero-29-06-2022_128490.00000000001-130729.00000000001,2 s,azz
8353,azz_noticiero-29-06-2022_1285200.0-1286810.0,1 s,azz
8354,azz_noticiero-29-06-2022_1288960.0-1289980.0,1 s,azz
8355,azz_noticiero-29-06-2022_1289980.0-1291080.0,1 s,azz
8356,azz_noticiero-29-06-2022_1291080.0-1292080.0,1 s,azz
8357,azz_noticiero-29-06-2022_1292080.0-1293300.0,1 s,azz
8358,azz_noticiero-29-06-2022_1293300.0-1295570.0,2 s,azz
8359,azz_noticiero-29-06-2022_1296090.0-1297340.0,1 s,azz
8360,azz_noticiero-29-06-2022_1297340.0-1298440.0,1 s,azz
8361,azz_noticiero-29-06-2022_1298440.0-1300190.0,1 s,azz
8362,azz_noticiero-29-06-2022_1300190.0-1302520.0,2 s,azz
8363,azz_noticiero-29-06-2022_1302520.0-1304620.0,2 s,azz
8364,azz_noticiero-29-06-2022_1304620.0-1306180.0,1 s,azz
8365,azz_noticiero-29-06-2022_1306180.0-1307460.0,1 s,azz
8366,azz_noticiero-29-06-2022_130729.00000000001-131280.0,0 s,azz
8367,azz_noticiero-29-06-2022_1307460.0-1308470.0,1 s,azz
8368,azz_noticiero-29-06-2022_1308980.0-1311220.0,2 s,azz
8369,azz_noticiero-29-06-2022_1311220.0-1313790.0,2 s,azz
8370,azz_noticiero-29-06-2022_1313790.0-1314990.0,1 s,azz
8371,azz_noticiero-29-06-2022_1314990.0-1315900.0,0 s,azz
8372,azz_noticiero-29-06-2022_1315900.0-1317390.0,1 s,azz
8373,azz_noticiero-29-06-2022_132210.0-137230.0,5 s,azz
8374,azz_noticiero-29-06-2022_1324780.0-1326890.0,2 s,azz
8375,azz_noticiero-29-06-2022_1326890.0-1328950.0,2 s,azz
8376,azz_noticiero-29-06-2022_1331250.0-1331770.0,0 s,azz
8377,azz_noticiero-29-06-2022_1331770.0-1333670.0,1 s,azz
8378,azz_noticiero-29-06-2022_1333670.0-1335010.0,1 s,azz
8379,azz_noticiero-29-06-2022_1335010.0-1337430.0,2 s,azz
8380,azz_noticiero-29-06-2022_1337430.0-1338530.0,1 s,azz
8381,azz_noticiero-29-06-2022_1338530.0-1339290.0,0 s,azz
8382,azz_noticiero-29-06-2022_1339840.0-1342610.0,2 s,azz
8383,azz_noticiero-29-06-2022_1342610.0-1345140.0,2 s,azz
8384,azz_noticiero-29-06-2022_137230.0-139350.0,2 s,azz
8385,azz_noticiero-29-06-2022_139350.0-141760.0,2 s,azz
8386,azz_noticiero-29-06-2022_141760.0-143150.0,1 s,azz
8387,azz_noticiero-29-06-2022_143150.0-144760.0,1 s,azz
8388,azz_noticiero-29-06-2022_145300.0-146600.0,1 s,azz
8389,azz_noticiero-29-06-2022_146600.0-148830.0,2 s,azz
8390,azz_noticiero-29-06-2022_148830.0-150070.0,1 s,azz
8391,azz_noticiero-29-06-2022_150070.0-151720.0,1 s,azz
8392,azz_noticiero-29-06-2022_151720.0-153230.0,1 s,azz
8393,azz_noticiero-29-06-2022_153230.0-156910.0,3 s,azz
8394,azz_noticiero-29-06-2022_156910.0-158410.0,1 s,azz
8395,azz_noticiero-29-06-2022_1603480.0-1604810.0,1 s,azz
8396,azz_noticiero-29-06-2022_1604810.0-1606530.0,1 s,azz
